text,label
semoga pa Prabowo nanti bisa menutup semua situs judi online offline,1
jogja istimewahandpurplebluepeace,0
apa sebagian udah mulai,0
"wiiih cepet dikit lha bansosnya,biar kita depositkan smua🤭🤭🤭",1
"suami saya Alhamdulillah sudah berhenti judi online,, dlu jga hampir bercerai gara judol ni",1
CUAN CUAN CUAN 😂,1
kiw kiw halo ratih,0
"saya ngk berjudi ngk pemabuk,ngk main perempuan ngk merokok juga cuma nasib belum mau kaya 🤭",1
selamat ulang tahun panjang umur sehat selalu banyak,0
bekasi hadirrrr,0
warga umbulharjo mantau dari ngawi,0
"perjudian tdk boleh tapi membuh orang boleh(kasus vina Cirebon)
anda sehat pak😡😅",1
ibu ku sama ayah ku,0
yogya bisa lihat di jitv,0
panik semuanya gacorrrrr,1
top nan mercon e krungu tekan lor tugu snajan ngelag,0
sebenarnya judi online d tutup sudah gk bisa apa2,1
suwun infone mas wkwk,0
rasah melu uyuk2an cukup secangkir kopi pahit d thelo goreng mempur terasa nonton live,0
Allhamdulila.. untung Gw kga ngerti yg nmanya judi online.,1
"dari mana bisa tau data2,para penjudi online...klo mrka ngaku sndiri, apa tidak bahaya... toh judi d Ri ini sdh jls d ralang & ada UU kan",1
Basmi di tempat sy juga bnk yg judi online,1
dirgahayu kota jogja ke 268jogja memang istimewa,0
"kalian seolah olah player lah tersangka,, harusnya km tutup situs dulu biar gk bisa jangkau,, maka tdk ada player yg bermain judi lagi,, selesai urusan... jngan"" apa karna??? ahsudahlah",1
mau liat langsungg,0
Gacor kang Siap make baju oren😁,1
kurang berapa lagi ini,0
hampir byk TNI terjerat judi online,1
judol itu bikin ketagihan... di kampungq ada juragan bakso yg bangkrut krna main slot,1
gatotkaca wirajaya lakon kesayangan sri sultan hamengku buwana ix,0
"mau dibawa kemana negara ini pak Mentri.. kacau kacau betul betul kacau gaji kami di potong terus di alokasikan ke orang yg doyan judi on Line yg benar aja pak,kami peras keringat org lain yg nikmati",1
1 motor 10 larang wi,0
dari arah timur padat blm yah,0
cok opo toh ki komen e,0
jogjaaa hadirrrr,0
@wdadya,1
di rayain yg ultah hari ini,0
kui awakke dicat kuning po mas,0
jangan lupa klitih sampah  parkir liar,0
asisten  padakke koe gawe dewe,0
gua yg depo..polisi yg wd,1
"bandar judi yg ditangkap boleh dhitung dgn tangan ,apa bandar itu bayar polisi",1
Jadi judi online legal buat bangun kota? Oooo sipaling cerdas begitu statementnya 😏,1
wooooo,0
udah miskin masih main judi😂,1
TherBoLoBoLo_@RMASLOT_💦,1
jogja kota seni,0
woi lamaa,0
yang pada wd akan hancur sehancur hancurnya .. Karna di pikiranmu akan kecanduan gue yakin seyakin yakinnya,1
ogoh ogoh macam apa itu wkwkwk,0
"aku tdk main judi dan tdk main perempuan.
Alhamdulillah setiap event main lomba burung dan tiket gantangan selalu dikasih istri🥳, saat pulang bawah hasil menang dan bawah uang dalam amplop😇",1
spam slot moga2 mlbu nroko,0
ra ono jasa toilet keliling po iki,0
"Segera legal kan Judi di lokasi tertentu, yaman dilarang masuk.",1
Judi online Udah di blok?,1
tak itik,0
musicnya keren abis sangat epic,0
yakin angotanya gk ad yg telor ap masang togel 😂😂😂😂😂😂😂,1
sepakat pak kita ini munafik judi haram tapi korupsi doyan dan ketagihan🤣,1
pangah sat set nek nyekel judi cair,1
"Belajarlah dari negara tetangga, judi di legalkan, wni mau masuk casino bayar 1jt dulu, cannabis legalkan jd pengobatan alternative, dari RS & pariwisata akan berkembang. Harga tinggikan, bantu IKN..",1
Fix ini mah harus jadi penjudi,1
klemke fiktif wae,0
"efek judi online emang mengerikan., soalnya bikin candu banget.,
menurut saya, efek judi online, lebih mengerikan dari pda narkoba.",1
"jngn nikah kerna fisik dan harta tpi akhlak,fisik dan harta sebagai bonus dari ALLAH SWT",1
sponsornya hotel semuaaa bnyak,0
bukan mksud untuk membela yah tpi apakah dngan ini para bandar atau situs judi akan jerah/tutup? bukannya lbih bagus laporkan dan cri tau bandarnya ya,1
ponorogo hadir,0
dodol deodoran luwih payu ketoke mrono,0
kalau judi online diberantas betul betul berarti negara Indonesia sangat hebat,1
"yaAllah Slamatkan Rakyat, Indonesia tidak ada lagi, terjadi keributan mengenai judi ya Allah, Amiin🤲🙏",1
kulhuu wae lek,0
"ya itu... game' judi online...
untung suamiku tidak tertarik game' judi online... lebih milih minum ballo.....
kwkwkw.....
karena suamiku tidak tau maen game judi online....
hhhhmmm",1
nonton live sambil rebahan,0
kameramen e kurang canggih,0
ooo ini yg katanya app X mau di hapus tp Judi online di legalkan? ya allah😭,1
"saya yg goblok atau gimana ya , sya malah gak ngerti main judi online malah hanya liat"" doang , dalam hati mainan apa itu bikin habis uwang",1
mungkin mereka termasuk punya saham di judi online 😁,1
seng ngeshare komen slot tak dongakke hpne njeblukkk sak kantor e,0
kita yg gaca dia yang wd,1
yogya keren,0
selamat ulang tahun jogjakricak kidul rt41 rw091059hadir,0
uang donate judol kestreamer -> streamer ke polisi balikin uang judi -> polisi kasih ke petingginya -> petingginya yg punya judol. YTTA,1
penjudi semakin menjadi jadi🗿🗿🗿,1
ada udang dibalik batu. cuan,1
hotel kabeh,0
"mantan gw, sampe putus kuliah, utang numpuk, termasuk utang ke gw, judi slotttt trs, pinjol trs, sampe nomer gw yg ditagih sama debtcollectornya",1
kalo ga salah,0
judi online memang kejam tutup lah pak presiden tolong selamatkan rakyatmu pak,1
"temen kerjaku, pinjem duitku sampe total 22 juta, ternyata untuk judi online...suami istrinya sama aja...skr mereka gak mampu bayar utang ke aku...istrinya sudah diPHK karena sering ga masuk kerja. 😭",1
"bapak ku juga gtu, semua harta habis, ratusan juta udah gak tau kemana, anak istri nya gak ada yg tau, tau nya dia bolak balik ke tempat tongkrongan penjudi, klu di tanya uangnya kemana dia pasti ngamuk, sekarang dia bner2 gak punya apa2, untung dlu aku marahin ibu ku biar keep tabungan sendiri dan sertifikat rumah, Krn rumah yg beli ibu ku, 2 rumah sebelumnya yg di beli bapak kejual tanpa tau uangnya kamana.",1
mulai belom inii,0
wah aku ra bisa nonton neng jogja,0
"kog cuma perjudian aja pak di ingatkan,😭😭",1
pengen nonton langsung tp lagi hamil mesti umpek2an,0
aku kelas 1,0
yang pasti kalau gunungkidul meriah pasti jogja semakin meriahhhhh,0
selamat ulang tahun jogjaku,0
walau ikut desak2an ttep nntn disini jg,0
bang aku td sore modal 50 wd 4jtan gmana dong 🥺,1
facebluewideeyesfacebluewideeyesfacebluewideeyesfacebluewideeyesfacebluewideeyesfacebluewideeyesfacebluewideeyesfacebluewideeyes,0
the next sultan jogja,0
Berarti emang gak sanggup d hapus judinya...😁,1
SEMOGA KE DEPANNYA TIDAK ADA JUDI ONLINE MAUPUN JUDI OFFLINE. BANK BCA LUAR BIASA MEMILIKI PROGRAM INI....!!! SALUT,1
GAYA MENKOMINFO MAU BRANTAS JUDI ..KITA TARUHAN JUDI GA AKAN HILANG DRI INDONESIA... MUNAFIK KALIAN SEMUA..LBH BAIK JUDI DRPD KORUPSI,1
selamat ulang tahun kota jogja moga makin istimewa,0
"ipar gw orang awam soal apa"" basis online,menang 58jt dr iseng modal 28rb,dia gak main lg,tp percya gk percya skrng hartanya habis bkn krn judi.",1
apanya,0
sayang kemaren langsung pergi ngerantau jadi gak bisa nonton,0
baru urutan keberapa itu masmbak,0
gw yg gk ngerti judi dari dulu 🗿,1
psikologi ugm hadir,0
yg habis wd ga datang itu padahal rencana datang bareng🤣,1
hbd jogjaa semoga makin sukses kotanya yaa,0
Mending sini saya ajari bisnis insya Allah 3 bulan cuan,1
kan beking judinya para penggede nya to...gancok gancok...!!!,1
tutup kam bisa judi online yg judi justru di penjara aja,1
wahhh curiga menkonya juga ngeslot🗿,1
hadirberdesakahandpinkwaving,0
aingge nu usaha berang peuting teu kabagi bansos..ngenah we nu judi di bagi ☺️,1
kok koyo razman kae,0
ank internasional .... judi online dpt bansos . ide bodoh dan gblok,1
keren bang,0
"Kalau perlu, buka casino setara Las Vegas di IKN, roda perekonomian di IKN akan langsung bergerak 💪💪💪💪💪",1
mulai jam berapa,0
gacorr gk tuh pihak berwajib,1
tangga ak main judi online,1
ayo pemerintah hapus judi online diindonesia,1
selamat ulang tahun jogja semoga semakin istimewa,0
aditya hbd jog wyatb dari yogya,0
biasanya bos judi itu punya jabatan di negara makanya susah di tangkap,1
"mereka berjudi sudah tau salah dan kalah bukannya itu namnya membuang uang?, dan apa salah tiba2 orang di berikan uang dan menerimanya?,",1
salam kagem dulur2 buk dhuwur 08,0
@partaisocmed wouy banyak tuh di Facebook di tiktok live judi online tuh malah yg promosi yg nyata .ko ga pernah tuh ditangkap .,1
"judi online di hapus
pinjaman online bagai mana pak",1
di sediakan toilet bos di setiap sisi,0
polwan tersebut sudah mnyelamatkan negara kita.. bahaya lagi klo itu almarhum naik jabatan bisa jdi backing judi kan gk lucu hehe,1
es teh bossss,0
kapan mulai nya ka,0
makasih jogja,0
maturnuwon pak sri sultan,0
lma polll,0
brantas pak judi online 🙏🙏🙏,1
Judi online g maksa orng2 bt main n klw kta g ada uang y jngn main kan bres,1
"gmn mau nangkep, anggota anda aja juga ada yg main. Bukannya nangkep pelaku malah ikutan judi🤣",1
kebak nonton seko omah wae haha,0
shallyhafa masa,0
judi online gampang di Brantas GK susah asalkan Kominfo nya tutup aplikasinya beres,1
tetangga gw adenya main judol sampe punya utang 1M . trus yg dia tipu kakaknya jd uang usaha kakaknya di bawa main judi online,1
ndelok kadi ngomah nk ngelak kari ngiling seko termos,0
tadi udah di tengah tapi stuk gak bisa maju sama mundur jadi pulang aja,0
"lhah gacha itu ya judi, cuma beda mekanisme doang udah😂",1
ada aja perkara judi😭,1
"JUDI ONLINE...??
NGAPAIN AJA KERJA KEMINFO..??",1
"negara ikut membekingi judi online, buktinya tdk d blokir tuh situs² judi online",1
admin: gacorrr kang 😂,1
yg nyanyi namanya siapa,0
"derita yg begitu berat bagi seorang penjudi, begitu juga saya, 😭",1
hidup penjudi online dpt modal,1
Pragmatic sama pg soft gmn tuh?,1
Abi judi heula kitu ameh ka bagian Bansos....da biasa 2 mah Tara ka data. Kedah Judi heula geuning sugan ka data🤪❤️👍,1
wkwkw banyak bocil,0
😁😁 yg ada bansosonya di pake depo untk main judi... fikir pak,1
akan makin marak judi online,1
wisdomtoto,0
"admin judi online aja trang2 an promo di FB, tpi aman2 aja",1
wkwkwkkw suka lucu ya umur dibawah 10thun bisa judi..top up mobile legend ff pubg kali pak,1
pantas situs jidi online masih marak di bumi Indonesia ternyata ada orang dalam dibalik situs judi online,1
tugu rame bgt males,0
gayeng,0
yang jetis itu urutan ke brp,0
dikit lagi maxwin itu bang,1
"10thn dr mn pasal 303 tentang perjudian , paling lama 6bln haha, sy jg pnrh msk tu ,6bln UD",1
wedehhh,0
"KOK BA nya, bukan kantor judinya ?????",1
jogja istimewabangga lahir besar di kota pelajar berbudaya,0
good.. tapi mesin judinya jangan disetting.. biar fear play wkwk,1
"baru dikasih maxwin 4 jt,saatnya kabur dari admin",1
rakyat yg jerih payah knp yg maxwin malah negara 😭,1
itu pancingan biar ketahuan siapa yang main judi ntar di kasih bantuan padahal nanti ny di tangkap 😆,1
kurang berapa nggeh niki ajeng nonton,0
"ada yg percaya?
atensi togel
atensi karaoke
atensi jalan
🤣🤣🤣
udah viral aja tegas
yg katanya tegas noh masuk bui",1
dilok sinyal susah ta,0
gayeeeng mesti iki,0
to long lenyapkan judi onlilin,1
panjenengan takon,0
nonton s3kox ngomah,0
dikiro sing katok cekak koe tok to yantooooo,0
malioboro,0
"ketika muncul 271 T
bikin satgas judi online",1
delok disambi kerjo,0
kota batik kota pelajar bukanya,0
pengen rono tapi ra ono motor,0
yg bilang acaranya ga seru ga usah ditonton woyyy,0
"mau rebut kekayaan para bandar judi yg TDK respek,sita hasilx utk gantiin modal mrk,,Krn si bos lgi bingung cari uang dimana lgi,,pajak SDH,barang,,BBM naik skrg apa lagi ,skrg target uangx dri bandar",1
munkin orang ini bandarnya judi onlen,1
penak ngelive ora resiko,0
perbatasan hadir,0
mapel apa kok ruwet,0
misi sukses cukup warga asing yg kerja masyarakat dikasih game onlinedan judi online rakyat nggak perlu capek kerja pasti biar kalah judipun dapat bansos👍,1
knp ga situs judi nya yg di blokir pak😭,1
judi kejam dan sadis,1
sugeng ambak warso kota jogja ke 268,0
masi banyak pak yg judi onlen,1
"udh bener promosi BLUE PARADISE🙂, malah promosi judi slot.🙂",1
chat qu yu sisan tak gaweke qi sosis e pan bakar opo goreng,0
"jangan khawatir teman2 judol,klo kalian kalah dapat bansos dari pak menteri,teruskan judimu🤣🤣",1
barusan depo 200 WD 1juta,1
"akhirnya malah semua main judi, kan akhirnya dpt bansos 😂😂",1
Jd mkir gmn ya tmnku yg cwony kena byk slot gitu,1
ah males ada kelas malam,0
emang.....gitu......yg punya judi ..dan berani jadi bandar ...siapa kira2?,1
ya nek semaput risiko ora ta ngerti rame kok ya ditekad,0
1 motor 5000,0
dapatkan bonus chip gratis setiap hari di pas4d,0
Majong gacor cok,1
"judi online halal gak sih.,?",1
Negaraaa Maxwinn Coy.....,1
"judi mah lain korban anjirr,etamah karep sorangan😔",1
"judi online,nd bantu urus anak🙈",1
slamat kasus Judi Sambo Blum kelar sambo2 lain nya bakal muncul,1
"percuma aja kalo menurut gua,,,,selama masih ada bandarnya gak dibrantas tetep aja masih banyak yang main. apa lagi bandar togel tambah banyak.",1
berbahagia lah para penjudi karena ada jaminan dari bansos,1
facefuchsiaflowershapefacefuchsiaflowershapefacefuchsiaflowershape,0
belohhh mah slot,0
"gw dulu jualan Coin,Armor di game Rohan..yang beli pake duit asli...itu termasuk judi bukan sih?? prinsip nya kan sama jual beli coin/barang",1
padet banget gays,0
mase tremor,0
sek menang tetep bandar awok2,0
Jokowi harus nya bentuk TIMNAS JUDI ONLINE pemain pemain nya bisa seleksi yg ketat agar menang terus bisa untuk bangun IKN,1
anget anget,0
yang so alim dan agamais bermunculan🤣 padahal kalopun ilegal tetep banyak yg judi nya gak bisa dibendung malah rugi nya siduit nya pada lari keluar negeri,1
ini baru istirahat kan,0
g adil,0
ya Allah Mga judi online di tutup 😭😭😭,1
kagak ada suaranya,0
lah aq d xt square,0
iklan slot cen asu,0
ono toilet koyo ning konser ngono ga opo kudu mlebu cafe,0
pak jangan cari rekening online aja judi online..tolong yang kelas kakap rekening jual beli narkoba itu gede lo,1
"cuman judi sj di sebut...TDK narkoba...alasannya kita SDH tau knp,???",1
pangan dwe wae,0
ijin komandan saya mau lapor di lebak banten marak perjudian togel tapi aman mungkin ada yg beking,1
lumayan buat modal judi lagi,1
"pemerintah kerja sama,, sama bandar judi",1
malah slott hadeehh,0
konsep Indonesia emas 2045 itu mengacu pada bonus demografi yang mana usia produktif akan mendominasi pada era tsb,1
Alhamdulillah gak judi gak main cewe ☺️☺️,1
drone koyo munyok,0
ini tayang di tv gak ya,0
"jangan di blokir lah kocak
gua gak ada spinan gratis nanti
120 akun gua jadi sampah lagi kek game sebelah😏",1
"klo ditutup pak
mau jadi apa aparat storan yg besar dri judi online dan jecpot bapakkkkk.
liat di batam berserak jeckpotttt",1
namanya juga judi online ya akarnya diplaystro crome dan geogle klo ditangkp saja masih ada bibit nya lagi yg lain,1
banyak kan kasus judi ato narkoba yg di kep*lisian?,1
"Mencegah ,Dan Beramtas Judi Tegakan Hukum Sebenar benarnya. Dan Matikan Situs Oline Judi",1
sri sultan ora soyo sepuh rumangsaku ngono ngono wae,0
aman ra dusek dusekan tur jelas,0
"jackpot yang kita dapat itu admin yang buka kunci id kita bg, setelah dpt jackpot di kunci kembali id kita, jadi main sampai uang 1 karung pun ga meng",1
dari pada itu legalkan aja kasino yang lebih pasti cuan gede,1
ngomeb sek gaisss,0
tutup judi online 💔,1
Siapa sih awalnya yang bikin judi online 🥺,1
model suami bgini. jangan di marahin atau di tegor kak. yg bener tinggalin. karna harta nya nanti juga bakalan habis buat judi. udah gila judi mereka kak.,1
jogja kota ternyaman jogja selalu istimewa sugeng ambal warso jogjaku,0
asu tenan ki se iklan judi online,0
Formalitas buktinya smpe skrg msh bnyk yg main slot,1
baru ajaa tadi pagi pulang dari jogja ke bandung,0
dodolan wedang laris manis,0
Judi termasuk persyaratan dapat bansos🤣🤣🤣,1
Ono judi ora Ono judi korupsi Yo ora Ono preine...luweh apek ijini seng resi koyo jamane pak Harto SDSB legalno,1
yang nonton desakan,0
masio ng prantoan ttep live menyala kota kelahiranku jogja istimewa,0
cara jitu menghentikan judi online,1
selamat ultah jogja mugi2 umr e ditambah karo tpa mulai dipikir nek pengen tambah maju wisatane wes kangelan mbuang sampah kie masyarakat jogja,0
yg komen dsni pemain slot semua 🤣,1
sampe sekarang juga masih banyak yg main slot😅,1
"pejabat"" keblinger...sm aza mendukung judi online",1
muatane isine chat slot kabehfacereddroopyeyes,0
Ko warung sih pak. Saya si penjudi nya. Bukan nya bandar nya ajah kan jelas itu ada apk nya di Hp,1
ini dimulai siaran livenya kapan,0
bukan yamankan koruptor china judi online china,1
mw ksna gada tmn,0
berita apaan nih guys,0
percaya gak? ga ada polisi disana ga ada yg main judi online? silakan,1
info tugu,0
umbulharjo warungboto hadirhandpinkwaving,0
mending liat di live di sana rame,0
ngaturaken sugeng ambal warsa kutha ngayogyakarta kaping 268 rikat rakit raket,0
kayaknya terima suap juga nih pemerintah Konoha dari para bos judi online makanya link judi online masih ada sampai sekarang Konoha konoha,1
ini dimana ya,0
padahal dia juga banyak yg main judi online terutama waktu lagi piket,1
sampai kapan min,0
"njirr admin SLOT ni pasti..
bkn'a support no drugs no alkohol + no judol..
mlah nyuruh pd maen judi lg biar dpet BANSOS.. 🙄🤔😂🤣😭😭",1
dihimbau untuk kawan kawan kalau mau hadir akan sangat ramai dan lokasi nya karna setara dengan tanah dan tidak ada panggung jadi susah terlihat,0
kalo polisi yg main judi online siapa yang akan nangkap?,1
"jgn kan judi online yg sembunyi,yg terang""an banyak bgt,biasa aja ga ngaruh apa""..😁😁😁",1
"jgn judi,jgn judi,jgn judi lebih baik di tabung di Tapera...ha...ha...",1
"sekarang marak khasus judi online,buat nutupi khasus Vina cirebon,dimn ada khasus besar disitu pasti ada khasus lain muncul buat alihkan pekara🤣🤣🤣",1
ada g ada judi online buat ku g mslah. aq g pernah ikut2an.,1
ah masa disini angota polri baru yg blagu bnyk main slot,1
cepetin ga,0
setuju😁😁😁 semua akan judi dan dpt bansos😂,1
